Building type	Coordinates (latitude)	Coordinates (longitude)	Number of floors/units
A	40.929152	-73.777427	
A	40.929253	-73.777511	
A	40.92937	-73.777651	
A	40.929476	-73.777772	
A	40.929588	-73.777871	
A	40.929686	-73.777958	
A	40.928127	-73.782006	
A	40.927943	-73.782312	
A	40.927828	-73.782298	
A	40.927757	-73.782148	
A	40.927587	-73.782083	
A	40.927494	-73.781917	
A	40.927378	-73.781864	
A	40.927303	-73.78174	
A	40.927215	-73.781711	
A	40.927097	-73.781483	
A	40.927003	-73.78145	
A	40.926856	-73.78138	
A	40.926775	-73.781264	
A	40.926712	-73.781214	
A	40.926615	-73.781078	
A	40.9264	-73.78092	
A	40.926534	-73.780866	
A	40.92664	-73.780673	
A	40.926736	-73.780724	
A	40.926797	-73.780821	
A	40.926866	-73.780914	
A	40.92696	-73.780948	
A	40.92702	-73.781047	
A	40.927086	-73.781107	
A	40.927169	-73.78113	
A	40.927247	-73.781206	
A	40.927381	-73.781346	
A	40.927467	-73.781422	
A	40.927542	-73.781509	
A	40.927631	-73.781528	
A	40.927763	-73.781631	
A	40.927932	-73.781786	
A	40.927983	-73.781896	
A	40.928075	-73.781957	
C	40.930394	-73.784694	2
A	40.930037	-73.785019	
A	40.929757	-73.785371	
A	40.929641	-73.785659	
A	40.929365	-73.786128	
A	40.929099	-73.786106	
A	40.928834	-73.785984	
A	40.928465	-73.785889	
A	40.928827	-73.785298	
A	40.929208	-73.785551	
A	40.928994	-73.784992	
A	40.929161	-73.784753	
A	40.929576	-73.784523	
A	40.929594	-73.784852	
A	40.930043	-73.78445	
B	40.928566	-73.78432	3 floors (dorm hall)
A	40.928423	-73.78459	
A	40.928111	-73.785229	
A	40.927957	-73.785518	
A	40.927908	-73.784944	
A	40.918309	-73.796628	
A	40.918224	-73.796977	
A	40.918177	-73.797277	
D	40.918008	-73.797535	2 units
A	40.917755	-73.797129	
A	40.91786	-73.796812	
A	40.917686	-73.796367	
A	40.917653	-73.796657	
A	40.917609	-73.796903	
A	40.917556	-73.797113	
A	40.917528	-73.797397	
A	40.917459	-73.797649	
A	40.917418	-73.79788	
A	40.917237	-73.796242	
A	40.917269	-73.796574	
A	40.917233	-73.796762	
A	40.917188	-73.797035	
A	40.917127	-73.797255	
A	40.917087	-73.797513	
A	40.917058	-73.797776	
A	40.916754	-73.797636	
A	40.916799	-73.797438	
A	40.916819	-73.797175	
A	40.916876	-73.796923	
A	40.916921	-73.796612	
A	40.917014	-73.796451	
A	40.917022	-73.796129	
A	40.916673	-73.795952	
A	40.916657	-73.796134	
A	40.916588	-73.796333	
A	40.916576	-73.796537	
A	40.916527	-73.796762	
A	40.916479	-73.797089	
A	40.916434	-73.797314	
A	40.916349	-73.797529	
A	40.916069	-73.797411	
A	40.916134	-73.797191	
A	40.916167	-73.796933	
A	40.916215	-73.796708	
A	40.916276	-73.796397	
B	40.918601	-73.795789	3 floors
B	40.918066	-73.795666	5 floors
A	40.918346	-73.795917	
A	40.91801	-73.795091	
A	40.918261	-73.795177	
A	40.918399	-73.795182	
A	40.918577	-73.795295	
A	40.918792	-73.795343	
A	40.917884	-73.79375	
A	40.917812	-73.794118	
A	40.91774	-73.7943	
B	40.91759	-73.794636	5 floors
A	40.91761	-73.79513	
A	40.917522	-73.795491	
A	40.917512	-73.795765	
A	40.917342	-73.795657	
B	40.917151	-73.795502	3 floors
B	40.916969	-73.795255	4 floors
B	40.916814	-73.79531	4 floors
A	40.916704	-73.79524	
A	40.916575	-73.795154	
B	40.916892	-73.793901	5 floors (large complex)
A	40.917488	-73.793693	
A	40.919028	-73.793482	
A	40.919004	-73.793632	
A	40.919	-73.793774	
A	40.918984	-73.793914	
A	40.918945	-73.794072	
A	40.918927	-73.794209	
A	40.918858	-73.79433	
A	40.918844	-73.794469	
A	40.918866	-73.794802	
A	40.918611	-73.794756	
A	40.918469	-73.794788	
A	40.918337	-73.794633	
A	40.918208	-73.794622	
A	40.91808	-73.794657	
A	40.918169	-73.794222	
A	40.918195	-73.79389	
A	40.918254	-73.793557	
A	40.918765	-73.793477	
A	40.918514	-73.793724	
A	40.918376	-73.793211	
A	40.91823	-73.793313	
A	40.917899	-73.793176	
A	40.917723	-73.793184	
A	40.917569	-73.793109	
A	40.917391	-73.793026	
A	40.917212	-73.793069	
A	40.917002	-73.792964	
D	40.916799	-73.792804	2 units
A	40.916831	-73.792558	
A	40.916912	-73.792008	
A	40.916957	-73.791852	
A	40.916981	-73.791587	
A	40.917204	-73.791573	
A	40.917253	-73.791917	
A	40.91723	-73.792099	
B	40.917101	-73.792354	2 floors
A	40.917153	-73.792643	
A	40.919304	-73.792327	
A	40.919216	-73.792574	
A	40.919227	-73.792703	
A	40.919222	-73.792861	
A	40.919196	-73.793017	
A	40.919103	-73.792958	
A	40.918991	-73.793019	
A	40.918902	-73.792958	
A	40.918783	-73.792931	
A	40.918667	-73.792915	
A	40.918564	-73.792786	
A	40.918464	-73.792802	
A	40.918254	-73.792802	
A	40.918284	-73.792719	
A	40.9183	-73.792534	
A	40.918365	-73.792432	
A	40.918371	-73.792247	
A	40.918566	-73.792421	
A	40.918355	-73.792231	
B	40.918369	-73.791967	3 floors
A	40.918586	-73.792101	
A	40.91869	-73.79216	
A	40.918777	-73.792227	
A	40.918911	-73.792262	
A	40.919016	-73.792321	
A	40.917922	-73.791879	
A	40.917891	-73.792066	
A	40.917915	-73.792235	
A	40.917871	-73.79238	
A	40.917853	-73.792643	
A	40.917512	-73.792595	
A	40.917582	-73.792388	
A	40.917619	-73.792224	
A	40.917627	-73.792023	
A	40.917603	-73.7918	
A	40.917702	-73.79176	
A	40.917817	-73.791835	
D	40.919526	-73.790133	5 units
D	40.919222	-73.7901	5 units
A	40.919371	-73.790541	
A	40.919331	-73.790681	
A	40.919363	-73.790828	
A	40.919324	-73.790936	
A	40.91931	-73.791074	
A	40.919266	-73.79129	
A	40.919257	-73.791444	
A	40.9193	-73.791603	
A	40.919302	-73.791794	
A	40.919088	-73.791884	
A	40.919008	-73.791804	
A	40.918914	-73.791785	
A	40.918794	-73.791718	
A	40.91869	-73.791676	
A	40.918572	-73.791619	
A	40.918295	-73.791511	
A	40.918336	-73.791377	
A	40.918423	-73.791214	
A	40.918522	-73.790825	
A	40.918455	-73.791034	
B	40.919467	-73.789134	3 floors
B	40.91936	-73.789565	3 floors
B	40.918876	-73.789077	6 floors (large complex)
D	40.918824	-73.789806	6 units
D	40.918784	-73.790315	20 units
D	40.918157	-73.789571	10 units
D	40.918408	-73.789603	2 units
D	40.918301	-73.790024	6 units
A	40.918164	-73.790599	
A	40.918099	-73.79076	
A	40.91807	-73.790893	
A	40.918082	-73.791037	
A	40.91802	-73.791155	
A	40.917998	-73.791257	
A	40.918015	-73.791362	
A	40.917988	-73.791531	
A	40.917796	-73.791426	
A	40.917723	-73.791378	
A	40.91768	-73.791304	
A	40.917608	-73.791269	
A	40.917485	-73.791266	
A	40.917386	-73.79118	
A	40.917321	-73.79117	
A	40.917063	-73.791062	
B	40.917116	-73.790829	4 floors
A	40.917224	-73.790746	
B	40.917167	-73.790489	2 units
D	40.91783	-73.78957	14 units
A	40.923816	-73.788654	
A	40.923696	-73.788624	
A	40.923558	-73.78862	
A	40.923364	-73.788727	
A	40.923249	-73.789652	
A	40.92318	-73.789808	
A	40.923163	-73.789982	
A	40.923123	-73.790179	
A	40.923475	-73.790229	
A	40.923504	-73.790069	
A	40.923518	-73.789823	
A	40.922936	-73.789094	
A	40.922893	-73.789364	
A	40.922862	-73.789516	
A	40.922868	-73.789641	
A	40.922856	-73.78977	
A	40.922816	-73.789861	
A	40.92279	-73.789975	
A	40.922621	-73.789899	
A	40.922478	-73.789785	
A	40.922403	-73.789481	
A	40.922197	-73.789322	
A	40.922051	-73.789197	
A	40.921873	-73.78895	
A	40.922102	-73.788856	
A	40.922257	-73.788871	
A	40.922352	-73.788988	
A	40.922507	-73.788992	
A	40.922621	-73.789106	
A	40.92273	-73.789113	
A	40.923071	-73.7884	
A	40.922922	-73.788589	
A	40.92277	-73.788673	
A	40.922741	-73.78836	
A	40.922688	-73.788206	
D	40.921954	-73.788555	2 units
A	40.922178	-73.789856	
A	40.92208	-73.789706	
A	40.922003	-73.789617	
A	40.921922	-73.789569	
A	40.921908	-73.789778	
A	40.921793	-73.789641	
A	40.921651	-73.789717	
A	40.921538	-73.789623	
A	40.921681	-73.78939	
A	40.921525	-73.789628	
A	40.9214	-73.789569	
A	40.921276	-73.789489	
A	40.921155	-73.789481	
A	40.920978	-73.789492	
A	40.920994	-73.789274	
B	40.921072	-73.7892	3 floors
B	40.921123	-73.788601	4 floors
A	40.921473	-73.788709	
D	40.921458	-73.788692	2 units
A	40.920261	-73.787905	
A	40.920089	-73.788934	
A	40.92018	-73.788995	
A	40.920288	-73.789009	
B	40.920752	-73.788641	3 floors
B	40.920641	-73.788967	3 floors (large complex)
B	40.92003	-73.787528	2 floors
B	40.920052	-73.787633	3 floors
A	40.919071	-73.78756	
A	40.919093	-73.787421	
C	40.919236	-73.786842	3 floors
B	40.919978	-73.787123	4 floors
A	40.918844	-73.787152	
A	40.918818	-73.78729	
A	40.918789	-73.787376	
A	40.918743	-73.787452	
A	40.918738	-73.787612	
A	40.918736	-73.787727	
A	40.91871	-73.787839	
A	40.918708	-73.787938	
A	40.918647	-73.78817	
A	40.91862	-73.788269	
A	40.918604	-73.788409	
A	40.918586	-73.788506	
A	40.918386	-73.788441	
A	40.918318	-73.788412	
A	40.918257	-73.788339	
D	40.918066	-73.788294	5 units
A	40.917846	-73.788246	
B	40.918108	-73.787681	10 floors (large complex)
B	40.918658	-73.786672	3
B	40.918755	-73.786716	3
A	40.928923	-73.786749	
A	40.928623	-73.787082	
A	40.928298	-73.787302	
A	40.927917	-73.787699	
A	40.927382	-73.787887	
A	40.927091	-73.788064	
A	40.927342	-73.786583	
A	40.928189	-73.786803	
A	40.925171	-73.787158	
A	40.925219	-73.786976	
A	40.925309	-73.786832	
A	40.925297	-73.786695	
A	40.925441	-73.786622	
A	40.92554	-73.786475	
A	40.925588	-73.786341	
A	40.925646	-73.78621	
A	40.925718	-73.786032	
A	40.925788	-73.785866	
A	40.926806	-73.783783	
A	40.92682	-73.783633	
A	40.926886	-73.783512	
A	40.926927	-73.78341	
A	40.926984	-73.783295	
A	40.927622	-73.782684	
A	40.927509	-73.782534	
A	40.927438	-73.782448	
A	40.927342	-73.782388	
A	40.927209	-73.782286	
A	40.927142	-73.782209	
A	40.92707	-73.782088	
A	40.926867	-73.781995	
A	40.926802	-73.782107	
A	40.926737	-73.782305	
A	40.926067	-73.782231	
A	40.925898	-73.782228	
A	40.925749	-73.782107	
A	40.925665	-73.781973	
A	40.925481	-73.782015	
A	40.925118	-73.782145	
A	40.92726	-73.782799	
A	40.927149	-73.782799	
A	40.92694	-73.782729	
A	40.926862	-73.782764	
A	40.92667	-73.782643	
A	40.92652	-73.782637	
A	40.926166	-73.782681	
A	40.92607	-73.782621	
A	40.925968	-73.782601	
A	40.92586	-73.782672	
A	40.925633	-73.782739	
A	40.92553	-73.782649	
A	40.925433	-73.782659	
A	40.925291	-73.782652	
A	40.925154	-73.782652	
A	40.925065	-73.782605	
A	40.924961	-73.782493	
A	40.924852	-73.782455	
A	40.926635	-73.78173	
A	40.926366	-73.782023	
A	40.926247	-73.781906	
A	40.926131	-73.781807	
A	40.925865	-73.781644	
A	40.925994	-73.781595	
A	40.92609	-73.781455	
A	40.926356	-73.781518	
A	40.926468	-73.781599	
A	40.926581	-73.783322	
A	40.926393	-73.783633	
A	40.926345	-73.783796	
D	40.926185	-73.784071	2 units
D	40.926043	-73.784339	2 units
D	40.925881	-73.784312	2 units
D	40.925939	-73.784025	2 units
A	40.92599	-73.783834	
A	40.926033	-73.783735	
A	40.926098	-73.783464	
A	40.926132	-73.783199	
A	40.926291	-73.783212	
A	40.926388	-73.783257	
A	40.926489	-73.783253	
A	40.92588	-73.784778	
A	40.925815	-73.784938	
D	40.925752	-73.785155	2 units
A	40.925701	-73.785324	
A	40.925511	-73.785431	
A	40.92549	-73.785673	
A	40.925539	-73.785271	
A	40.925569	-73.785021	
A	40.925636	-73.784828	
A	40.925724	-73.784682	
A	40.925821	-73.783104	
A	40.925805	-73.78323	
A	40.925736	-73.783362	
A	40.925659	-73.783582	
A	40.925624	-73.783737	
A	40.925586	-73.783879	
A	40.925533	-73.783987	
A	40.925454	-73.784137	
A	40.925464	-73.784274	
A	40.925389	-73.784429	
A	40.925349	-73.784531	
A	40.925318	-73.784708	
A	40.925263	-73.784805	
A	40.925231	-73.784968	
A	40.925188	-73.785073	
A	40.925122	-73.785207	
A	40.925095	-73.785296	
A	40.924909	-73.78584	
A	40.924826	-73.785821	
A	40.924767	-73.785703	
A	40.924595	-73.785701	
A	40.924617	-73.785545	
A	40.92468	-73.785312	
A	40.924735	-73.785199	
A	40.924749	-73.785081	
A	40.924799	-73.784966	
A	40.924895	-73.784751	
A	40.924915	-73.784692	
A	40.924945	-73.784563	
A	40.924988	-73.784392	
A	40.925107	-73.784156	
A	40.925128	-73.783946	
A	40.92518	-73.783826	
A	40.925261	-73.78367	
A	40.925286	-73.783555	
A	40.925326	-73.783445	
A	40.925326	-73.78334	
A	40.925356	-73.783224	
A	40.925417	-73.783043	
A	40.925006	-73.786522	
A	40.924843	-73.786757	
A	40.924796	-73.786912	
C	40.924749	-73.787165	2
A	40.924686	-73.787249	
A	40.92464	-73.787324	
A	40.924614	-73.787478	
A	40.924149	-73.786984	
A	40.924443	-73.786965	
A	40.924234	-73.7867	
A	40.924277	-73.786574	
A	40.924346	-73.786434	
A	40.92436	-73.786332	
A	40.924407	-73.786204	
A	40.924429	-73.786048	
A	40.924585	-73.786174	
A	40.924684	-73.786263	
A	40.924771	-73.786351	
A	40.924907	-73.786375	
A	40.924148	-73.785879	
A	40.924069	-73.786006	
A	40.924011	-73.786143	
A	40.92395	-73.786246	
A	40.923883	-73.786488	
A	40.923808	-73.786737	
A	40.923741	-73.786887	
A	40.923666	-73.787021	
A	40.923311	-73.786953	
A	40.923349	-73.786757	
A	40.923408	-73.786615	
A	40.923475	-73.786425	
A	40.923527	-73.786368	
A	40.923564	-73.786218	
A	40.923655	-73.786089	
A	40.923669	-73.785963	
A	40.923722	-73.785851	
A	40.923752	-73.785754	
A	40.923775	-73.785666	
A	40.924409	-73.784859	
A	40.924389	-73.784998	
A	40.924342	-73.785135	
A	40.924282	-73.785224	
A	40.924255	-73.785331	
A	40.924207	-73.785438	
A	40.924158	-73.785516	
A	40.923894	-73.78536	
A	40.923935	-73.785269	
A	40.92401	-73.785068	
A	40.924055	-73.784945	
A	40.924117	-73.784805	
A	40.924162	-73.784684	
A	40.925023	-73.783043	
A	40.924987	-73.783201	
A	40.924964	-73.783357	
A	40.924922	-73.783448	
A	40.924859	-73.783561	
A	40.924819	-73.783657	
A	40.924788	-73.783821	
A	40.924709	-73.783966	
A	40.924703	-73.78411	
A	40.92462	-73.784312	
A	40.924561	-73.784432	
A	40.924502	-73.784585	
A	40.924399	-73.784352	
A	40.924265	-73.784226	
A	40.924198	-73.784137	
A	40.924117	-73.78407	
A	40.92403	-73.783987	
A	40.923955	-73.783845	
A	40.924097	-73.783606	
A	40.92414	-73.783491	
A	40.924296	-73.783671	
A	40.924413	-73.783727	
A	40.924517	-73.783834	
A	40.92466	-73.783346	
A	40.924314	-73.783126	
A	40.92435	-73.783019	
A	40.924431	-73.782928	
A	40.92444	-73.782804	
A	40.924515	-73.78271	
A	40.924642	-73.782914	
A	40.924794	-73.782989	
A	40.924363	-73.782099	
A	40.924238	-73.782286	
A	40.924181	-73.782399	
A	40.924138	-73.782543	
A	40.924084	-73.782661	
A	40.924035	-73.782812	
A	40.923964	-73.782957	
A	40.923892	-73.783032	
A	40.923826	-73.783188	
A	40.923731	-73.783381	
A	40.923674	-73.783628	
A	40.923591	-73.783533	
A	40.923436	-73.7834	
A	40.923645	-73.78304	
A	40.92362	-73.782869	
A	40.923648	-73.782778	
A	40.923711	-73.782657	
A	40.92376	-73.782558	
A	40.923803	-73.782403	
A	40.923901	-73.782179	
A	40.923992	-73.781982	
A	40.923921	-73.784504	
A	40.923826	-73.784751	
A	40.9238	-73.784861	
A	40.92378	-73.784937	
A	40.923714	-73.785035	
A	40.923577	-73.785255	
A	40.923422	-73.785149	
A	40.923356	-73.78494	
A	40.923322	-73.784804	
A	40.923138	-73.784921	
A	40.922834	-73.784648	
A	40.922883	-73.784485	
A	40.923023	-73.78439	
A	40.923066	-73.784163	
A	40.923135	-73.783893	
A	40.92325	-73.783802	
A	40.923402	-73.784019	
A	40.923528	-73.784106	
A	40.923614	-73.784246	
A	40.923797	-73.784368	
A	40.923485	-73.785591	
A	40.923392	-73.785792	
A	40.923347	-73.785883	
A	40.923311	-73.786033	
A	40.92323	-73.786224	
A	40.923167	-73.786414	
A	40.9231	-73.786543	
A	40.923068	-73.786666	
A	40.922973	-73.786744	
A	40.922916	-73.786988	
A	40.922894	-73.78708	
A	40.922821	-73.787155	
A	40.922677	-73.787098	
A	40.922567	-73.786857	
A	40.922342	-73.786784	
A	40.922111	-73.786817	
A	40.921959	-73.786691	
A	40.922044	-73.786449	
A	40.922182	-73.786168	
A	40.922484	-73.786235	
A	40.922707	-73.786371	
A	40.922194	-73.786119	
A	40.922302	-73.786058	
A	40.922375	-73.78583	
A	40.92244	-73.78565	
A	40.922504	-73.785446	
A	40.922695	-73.785634	
A	40.92264	-73.785972	
A	40.922573	-73.785221	
A	40.92263	-73.785038	
A	40.922715	-73.784888	
A	40.922817	-73.785014	
A	40.922918	-73.785084	
A	40.922991	-73.785175	
A	40.923118	-73.78528	
A	40.92322	-73.785339	
A	40.923303	-73.785422	
A	40.929636	-73.76829	
A	40.929359	-73.767894	
A	40.929529	-73.766888	
A	40.929456	-73.767022	
A	40.929347	-73.767137	
C	40.929036	-73.767841	
A	40.928924	-73.768084	
A	40.928859	-73.768301	
A	40.928776	-73.768494	
A	40.928679	-73.768736	
A	40.928235	-73.769869	
A	40.928308	-73.769918	
A	40.928342	-73.770056	
A	40.928518	-73.770481	
A	40.928428	-73.770594	
A	40.928361	-73.77083	
A	40.92824	-73.772159	
A	40.928163	-73.772097	
A	40.928066	-73.772132	
A	40.926181	-73.772961	
A	40.925889	-73.773354	
A	40.92579	-73.773609	
A	40.925602	-73.774145	
A	40.925373	-73.77374	
A	40.924921	-73.773672	
A	40.924747	-73.773543	
A	40.924877	-73.773082	
A	40.925079	-73.772835	
A	40.925176	-73.772878	
A	40.925318	-73.772808	
A	40.925403	-73.772765	
A	40.925537	-73.77269	
A	40.925975	-73.772814	
A	40.926495	-73.773386	
A	40.926362	-73.773611	
A	40.926252	-73.773837	
A	40.926175	-73.774083	
A	40.926062	-73.774282	
A	40.92594	-73.774588	
A	40.926163	-73.774834	
A	40.926285	-73.775011	
A	40.92641	-73.775194	
A	40.926528	-73.775301	
A	40.926645	-73.775457	
A	40.926763	-73.775558	
A	40.926881	-73.77566	
A	40.926978	-73.775752	
A	40.927095	-73.775864	
A	40.927185	-73.775993	
A	40.92731	-73.776111	
A	40.927436	-73.776224	
A	40.927549	-73.776331	
A	40.927647	-73.776433	
A	40.927756	-73.776497	
A	40.927874	-73.776605	
A	40.928064	-73.776857	
A	40.928072	-73.776669	
A	40.928141	-73.776395	
A	40.92806	-73.776272	
A	40.927963	-73.776175	
A	40.927821	-73.776041	
A	40.927772	-73.775934	
A	40.927582	-73.775789	
A	40.927468	-73.775671	
A	40.927237	-73.775451	
A	40.92712	-73.775312	
A	40.927002	-73.775253	
A	40.926889	-73.775135	
A	40.926779	-73.775006	
A	40.926658	-73.774872	
A	40.926905	-73.77462	
A	40.92699	-73.774689	
A	40.927087	-73.77477	
A	40.927339	-73.775006	
A	40.927456	-73.775167	
A	40.927549	-73.775253	
A	40.927659	-73.775301	
A	40.927732	-73.775424	
A	40.927882	-73.775499	
A	40.927979	-73.775634	
A	40.928105	-73.775773	
A	40.928169	-73.775478	
A	40.927979	-73.777292	
A	40.927873	-73.77748	
A	40.92776	-73.777619	
A	40.927671	-73.777748	
A	40.927582	-73.777861	
A	40.927484	-73.777963	
A	40.927387	-73.778188	
A	40.927213	-73.778392	
A	40.927091	-73.778515	
A	40.927034	-73.778826	
A	40.926909	-73.778472	
A	40.926864	-73.77829	
A	40.926807	-73.778145	
A	40.926722	-73.777957	
A	40.926662	-73.777716	
A	40.926953	-73.777625	
A	40.927091	-73.777533	
A	40.927351	-73.777362	
A	40.927444	-73.777233	
A	40.927541	-73.77719	
A	40.927687	-73.77704	
A	40.927342	-73.776697	
A	40.927176	-73.776734	
A	40.927067	-73.776804	
A	40.92671	-73.777051	
A	40.926507	-73.777335	
A	40.926406	-73.777088	
A	40.926285	-73.776825	
A	40.926256	-73.776621	
A	40.92624	-73.776316	
A	40.926127	-73.776021	
A	40.92596	-73.775811	
A	40.925604	-73.775506	
A	40.925377	-73.775355	
A	40.925024	-73.77542	
A	40.92517	-73.775125	
A	40.925255	-73.774867	
A	40.925348	-73.774663	
A	40.92562	-73.774878	
A	40.925802	-73.775028	
A	40.925867	-73.775254	
A	40.926009	-73.775382	
A	40.926135	-73.775511	
A	40.92626	-73.775688	
A	40.92639	-73.775828	
A	40.926552	-73.775913	
A	40.926662	-73.776026	
A	40.926783	-73.776219	
A	40.926909	-73.776262	
A	40.927018	-73.776407	
A	40.927111	-73.77653	
A	40.925833	-73.780934	
A	40.925707	-73.780714	
A	40.925593	-73.780411	
A	40.925724	-73.779789	
A	40.925679	-73.779478	
A	40.925644	-73.778613	
A	40.925667	-73.778219	
A	40.925656	-73.777801	
A	40.925667	-73.777445	
A	40.926011	-73.777665	
A	40.926143	-73.777953	
A	40.92628	-73.778279	
A	40.926407	-73.778757	
A	40.926481	-73.778992	
A	40.926647	-73.779228	
A	40.926664	-73.779675	
A	40.92651	-73.779971	
A	40.926326	-73.780115	
A	40.926212	-73.78035	
A	40.926068	-73.780502	
A	40.925982	-73.78073	
A	40.925415	-73.781458	
A	40.925254	-73.781488	
A	40.925082	-73.781526	
A	40.924847	-73.781549	
A	40.924647	-73.781549	
A	40.924343	-73.781534	
A	40.924481	-73.781003	
A	40.924532	-73.780851	
A	40.924612	-73.780077	
A	40.925014	-73.780479	
A	40.925197	-73.780995	
A	40.925375	-73.781261	
A	40.925735	-73.776648	
A	40.925047	-73.776621	
A	40.924999	-73.777126	
A	40.925122	-73.777631	
A	40.925101	-73.777857	
A	40.925108	-73.77829	
A	40.925045	-73.77867	
A	40.924988	-73.778905	
A	40.924953	-73.779337	
A	40.924323	-73.779436	
A	40.924369	-73.77911	
A	40.924414	-73.778791	
A	40.924483	-73.778366	
A	40.924495	-73.77807	
A	40.924535	-73.777638	
A	40.924483	-73.777259	
A	40.924552	-73.776727	
A	40.924804	-73.776181	
A	40.925366	-73.776113	
A	40.92455	-73.774164	
A	40.924372	-73.774561	
A	40.924088	-73.775242	
A	40.923739	-73.775988	
A	40.923974	-73.77485	
A	40.923557	-73.77558	
A	40.92348	-73.775349	
A	40.923391	-73.775204	
A	40.923512	-73.774781	
A	40.923626	-73.774657	
A	40.923719	-73.774496	
A	40.923812	-73.774384	
A	40.923934	-73.774341	
A	40.924011	-73.77411	
A	40.924084	-73.773992	
A	40.924266	-73.773826	
A	40.923986	-73.777913	
A	40.923804	-73.778584	
A	40.923727	-73.7789	
A	40.923642	-73.779185	
A	40.923435	-73.779496	
A	40.92335	-73.779743	
A	40.923277	-73.780016	
A	40.923079	-73.780322	
A	40.922977	-73.780526	
A	40.922888	-73.780757	
A	40.92271	-73.781046	
A	40.922584	-73.780917	
A	40.922584	-73.780596	
A	40.922637	-73.780284	
A	40.922702	-73.779936	
A	40.922827	-73.779662	
A	40.922981	-73.779351	
A	40.923066	-73.779137	
A	40.92322	-73.778879	
A	40.923318	-73.778686	
A	40.92333	-73.778455	
A	40.923618	-73.777946	
A	40.923703	-73.777672	
A	40.924108	-73.780456	
A	40.923946	-73.780971	
A	40.923832	-73.781282	
A	40.923695	-73.78162	
A	40.923618	-73.781776	
A	40.923504	-73.781899	
A	40.923455	-73.782098	
A	40.923391	-73.782226	
A	40.92333	-73.782371	
A	40.923338	-73.78258	
A	40.923156	-73.782291	
A	40.923054	-73.782076	
A	40.923176	-73.781604	
A	40.923314	-73.781325	
A	40.923451	-73.780982	
A	40.923605	-73.780698	
A	40.923707	-73.780456	
A	40.923792	-73.780279	
A	40.923938	-73.779984	
A	40.921448	-73.781862	
A	40.921618	-73.781997	
A	40.921884	-73.782222	
A	40.922109	-73.781934	
A	40.922334	-73.781771	
A	40.922122	-73.781113	
A	40.922034	-73.780689	
A	40.922122	-73.780256	
A	40.921332	-73.780517	
